corpus,relative_path,utterance_id,speaker_id,session_id,subset,original_label,label_six,label_four,duration_s,sample_rate,sha256
cremad,AudioWAV/1045_ITH_NEU_XX.wav,cremad/1045_ITH_NEU_XX,cremad_1045,,,neutral,neutral,neutral,3.036375,16000,638fd11344539039843b02ea70b34f730cc89c7ab220c2f4f42421f80abfda3b
cremad,AudioWAV/1045_ITH_SAD_XX.wav,cremad/1045_ITH_SAD_XX,cremad_1045,,,sad,sad,sad,2.769437,16000,c28c2c854fc09a7cc3472970de3b541c1162f99c4e128f4dcfda0ae939490ac3
cremad,AudioWAV/1045_ITS_ANG_XX.wav,cremad/1045_ITS_ANG_XX,cremad_1045,,,angry,angry,angry,2.769437,16000,c3b6f722207c43cb88628ac51067bd85cbf5ee3c93e2015a900168985b4b3bae
cremad,AudioWAV/1045_ITS_DIS_XX.wav,cremad/1045_ITS_DIS_XX,cremad_1045,,,disgust,disgust,,3.103125,16000,cdc42a2293935913154144adf2586894aa2ac437276bedd0bea42102297f4477
cremad,AudioWAV/1045_ITS_FEA_XX.wav,cremad/1045_ITS_FEA_XX,cremad_1045,,,fear,fear,,2.602625,16000,2f9edc16123f76d1c77875bf6d4c359dc5af56fc0bb2183655cbad6d400423ae
cremad,AudioWAV/1045_ITS_HAP_XX.wav,cremad/1045_ITS_HAP_XX,cremad_1045,,,happy,happy,happy,2.369000,16000,8af6459237fbfc2f233e3b711270a3d40ecd87fd90f8d43f19ca9f0aa4e86a68
cremad,AudioWAV/1045_ITS_NEU_XX.wav,cremad/1045_ITS_NEU_XX,cremad_1045,,,neutral,neutral,neutral,2.635937,16000,0f0aed62c346219464a9286fd97464fe1d986bc50ef0e89ff0987d5c4fb2a504
cremad,AudioWAV/1045_ITS_SAD_XX.wav,cremad/1045_ITS_SAD_XX,cremad_1045,,,sad,sad,sad,2.335688,16000,10ad02ccc8af204c3dd82711260ac982fca8519f4161018f1e8713fec5012d76
cremad,AudioWAV/1045_IWL_ANG_XX.wav,cremad/1045_IWL_ANG_XX,cremad_1045,,,angry,angry,angry,2.969625,16000,87f8f365e7846d2f7d44f313023bfffc6ff07686e1dbbad9fa4740b16695aa83
cremad,AudioWAV/1045_IWL_DIS_XX.wav,cremad/1045_IWL_DIS_XX,cremad_1045,,,disgust,disgust,,3.169812,16000,039bd5ed01da38b9800640c307dc33fb50df4bb970e8b2b7f2b77d30c7f3d13b
cremad,AudioWAV/1045_IWL_FEA_XX.wav,cremad/1045_IWL_FEA_XX,cremad_1045,,,fear,fear,,2.302313,16000,35c517a4f43e6d3ae5ad406843774488c9f46f4cddd35cda0a117902b0822863
cremad,AudioWAV/1045_IWL_HAP_XX.wav,cremad/1045_IWL_HAP_XX,cremad_1045,,,happy,happy,happy,2.168813,16000,f0538dc26ab83ce84e87d5da15825bec56d99bd92456427058850462b0cb1027
cremad,AudioWAV/1045_IWL_NEU_XX.wav,cremad/1045_IWL_NEU_XX,cremad_1045,,,neutral,neutral,neutral,2.736063,16000,fa9cf54963ed3eca94e95602e4a6a75f9e29a552ac7db13285862efe07a0dc24
cremad,AudioWAV/1045_IWL_SAD_XX.wav,cremad/1045_IWL_SAD_XX,cremad_1045,,,sad,sad,sad,2.902875,16000,d0b753a58f923490925f2e4bd13a1ea6f3d5d02c9a3e9af1d42c3a65b625d413
cremad,AudioWAV/1045_IWW_ANG_XX.wav,cremad/1045_IWW_ANG_XX,cremad_1045,,,angry,angry,angry,2.635937,16000,adba7e1759c3010c04e76857772b344dca542f02c84e757ec029e7e38eac4947
cremad,AudioWAV/1045_IWW_DIS_XX.wav,cremad/1045_IWW_DIS_XX,cremad_1045,,,disgust,disgust,,2.369063,16000,ba8dcf1d4eac6f942171bf3fb87796dc0fa9b93715068f3becd16a0cca60e6cc
cremad,AudioWAV/1045_IWW_FEA_XX.wav,cremad/1045_IWW_FEA_XX,cremad_1045,,,fear,fear,,2.502500,16000,5b6233a3e5b5485e9de00eae201ee9d42a00843da10c01fa681310a8130dd421
cremad,AudioWAV/1045_IWW_HAP_XX.wav,cremad/1045_IWW_HAP_XX,cremad_1045,,,happy,happy,happy,2.135438,16000,49f0bea6229a897d7615403454083276fa797a8c2d6c0a24352c1eb2ec837631
cremad,AudioWAV/1045_IWW_NEU_XX.wav,cremad/1045_IWW_NEU_XX,cremad_1045,,,neutral,neutral,neutral,2.335688,16000,bc875907fac9df1880b59e993f4adf97380dfd7619298e2b2439eab8914f69e4
cremad,AudioWAV/1045_IWW_SAD_XX.wav,cremad/1045_IWW_SAD_XX,cremad_1045,,,sad,sad,sad,2.302313,16000,310bddc3fbcc4469634e302ce31cc58f24379a6f7a815b933ebdca6a055162bd
cremad,AudioWAV/1045_MTI_ANG_XX.wav,cremad/1045_MTI_ANG_XX,cremad_1045,,,angry,angry,angry,2.769437,16000,c5a71bcb671d62c75839916b2ae67cbafa3f4a4e3d25015e4fce7ca06f1205de
cremad,AudioWAV/1045_MTI_DIS_XX.wav,cremad/1045_MTI_DIS_XX,cremad_1045,,,disgust,disgust,,2.869562,16000,5716e477398a337ab320330dbd5bbf50296b406e8b470290f226ad55ddb0c7b6
cremad,AudioWAV/1045_MTI_FEA_XX.wav,cremad/1045_MTI_FEA_XX,cremad_1045,,,fear,fear,,2.902875,16000,d1ea6e40a5b199c027559ed0d5049c4597889afcd651a24b2b0dd5cd4702c955
cremad,AudioWAV/1045_MTI_HAP_XX.wav,cremad/1045_MTI_HAP_XX,cremad_1045,,,happy,happy,happy,2.669313,16000,7058e2ab8e6bd6c7f9154dd939c48a5fb311160fec8e60693cec38186b504abe
cremad,AudioWAV/1045_MTI_NEU_XX.wav,cremad/1045_MTI_NEU_XX,cremad_1045,,,neutral,neutral,neutral,2.769437,16000,43cdf0957b676f0de994fc9344725cc814d20fb6154a09d0f6306b1d780ceed8
cremad,AudioWAV/1045_MTI_SAD_XX.wav,cremad/1045_MTI_SAD_XX,cremad_1045,,,sad,sad,sad,2.469125,16000,92b23a3025417e69ac3b8cbba0a2d327def8dd0f5784f66a1fab80db84e5c984
cremad,AudioWAV/1045_TAI_ANG_XX.wav,cremad/1045_TAI_ANG_XX,cremad_1045,,,angry,angry,angry,3.236562,16000,783456ba54c885d10d0f0464d433642d75ebbb1e38712b89424dbdb7ff9d5cf9
cremad,AudioWAV/1045_TAI_DIS_XX.wav,cremad/1045_TAI_DIS_XX,cremad_1045,,,disgust,disgust,,3.236562,16000,dcb54a4845008a9081d67426875a67d78bf2c14b93de8f72fb88a3da87a0c7a3
cremad,AudioWAV/1045_TAI_FEA_XX.wav,cremad/1045_TAI_FEA_XX,cremad_1045,,,fear,fear,,2.869562,16000,9ab942fb00a4f5fd37783895926376075c55d9a4dc920ea8d1903aa8eaa41bb5
cremad,AudioWAV/1045_TAI_HAP_XX.wav,cremad/1045_TAI_HAP_XX,cremad_1045,,,happy,happy,happy,2.635937,16000,a2c56a1ba3c4d5d0c11a6cd148f55c9048b3fe9ba45f4f4227bd08f6c189083f
cremad,AudioWAV/1045_TAI_NEU_XX.wav,cremad/1045_TAI_NEU_XX,cremad_1045,,,neutral,neutral,neutral,2.702688,16000,7a9900c7c3f8fc84660aabcd621f6c62ae69e39f5dc71d1ce249845c058165e7
cremad,AudioWAV/1045_TAI_SAD_XX.wav,cremad/1045_TAI_SAD_XX,cremad_1045,,,sad,sad,sad,2.569250,16000,acde928c6a6e06ad24b75238e0100e8d1623318022d7012a7506f466bd57c327
cremad,AudioWAV/1045_TIE_ANG_XX.wav,cremad/1045_TIE_ANG_XX,cremad_1045,,,angry,angry,angry,3.303313,16000,c2a122744d4d922c5e383c755ada837e2afa875ac6ff8da5ee4cfdac7523d1e4
cremad,AudioWAV/1045_TIE_DIS_XX.wav,cremad/1045_TIE_DIS_XX,cremad_1045,,,disgust,disgust,,3.703688,16000,9d385e4e160d89ce6b59aa0ff8363b46bd0fb838e35c415161698f075ad99db8
cremad,AudioWAV/1045_TIE_FEA_XX.wav,cremad/1045_TIE_FEA_XX,cremad_1045,,,fear,fear,,2.836187,16000,889343d328b5e4efed811c9e0d8e7bb977a5a4819a5a20a97204d038a799e20c
cremad,AudioWAV/1045_TIE_HAP_XX.wav,cremad/1045_TIE_HAP_XX,cremad_1045,,,happy,happy,happy,3.236562,16000,9444ee74cbeda86a885e5dba7b83418ef7440795ffacb73fe7118dc4a76aa808
cremad,AudioWAV/1045_TIE_NEU_XX.wav,cremad/1045_TIE_NEU_XX,cremad_1045,,,neutral,neutral,neutral,2.602625,16000,2376ea1fe6dc356844f07714f5ac548fbbfb25228be5bd59684e4188bd893bd0
cremad,AudioWAV/1045_TIE_SAD_XX.wav,cremad/1045_TIE_SAD_XX,cremad_1045,,,sad,sad,sad,3.203187,16000,c46d719ef5aec57374842475f2fe93cfaff31c0d81a1066ad6a4180b690e5c21
cremad,AudioWAV/1045_TSI_ANG_XX.wav,cremad/1045_TSI_ANG_XX,cremad_1045,,,angry,angry,angry,2.869562,16000,f422afa6c3ee544393a25a0c996a1446f553cf40ca32680aa2b2969c5fce7b53
cremad,AudioWAV/1045_TSI_DIS_XX.wav,cremad/1045_TSI_DIS_XX,cremad_1045,,,disgust,disgust,,3.036375,16000,a7e42bcaf5031ed0695dcf437181b4d4d3a978d755c269c9a0bfe7c1bea0cdcb
cremad,AudioWAV/1045_TSI_FEA_XX.wav,cremad/1045_TSI_FEA_XX,cremad_1045,,,fear,fear,,2.168813,16000,adb555f076ad1dd325b3da35f86720e57f042435eb10e8182ebed1259d297089
cremad,AudioWAV/1045_TSI_HAP_XX.wav,cremad/1045_TSI_HAP_XX,cremad_1045,,,happy,happy,happy,2.402375,16000,5c5978ff899a8e2867e564231e5d5234b36ac41607825530ddfd3f98623a4681
cremad,AudioWAV/1045_TSI_NEU_XX.wav,cremad/1045_TSI_NEU_XX,cremad_1045,,,neutral,neutral,neutral,2.802812,16000,5a452903d042278eee3e68a282e2b7e1b82e712a3d44e1811076feb79a9bb21f
cremad,AudioWAV/1045_TSI_SAD_XX.wav,cremad/1045_TSI_SAD_XX,cremad_1045,,,sad,sad,sad,2.635937,16000,b2d439f1e97327ccf859a7ecdda841d1a05fb93e01cfda51cd6f74ec5f375683
cremad,AudioWAV/1045_WSI_ANG_XX.wav,cremad/1045_WSI_ANG_XX,cremad_1045,,,angry,angry,angry,3.169812,16000,f5a6942838113041c1768f4519eb36ea95fae2f7f4b517d420c446d0e624be2c
cremad,AudioWAV/1045_WSI_DIS_XX.wav,cremad/1045_WSI_DIS_XX,cremad_1045,,,disgust,disgust,,3.370000,16000,b6a69b583f0da7a13b82a5f5a51dddecc04f83d208924440ef80dd5b2d3d1c6f
cremad,AudioWAV/1045_WSI_FEA_XX.wav,cremad/1045_WSI_FEA_XX,cremad_1045,,,fear,fear,,2.602625,16000,acdc69792054f3d00d16d9b4e88674e63830c5e9fc8a453c0a1a256d970448f9
cremad,AudioWAV/1045_WSI_HAP_XX.wav,cremad/1045_WSI_HAP_XX,cremad_1045,,,happy,happy,happy,2.602625,16000,a570d91716002409089e755cdd37a2027a93149451cd35c65e415bf412ae11b5
cremad,AudioWAV/1045_WSI_NEU_XX.wav,cremad/1045_WSI_NEU_XX,cremad_1045,,,neutral,neutral,neutral,3.136437,16000,d970d5efd92ac9b11dabd3e9e084f2aa5b161a4e091ba1edf3616f5bf084f9ed
cremad,AudioWAV/1045_WSI_SAD_XX.wav,cremad/1045_WSI_SAD_XX,cremad_1045,,,sad,sad,sad,2.669313,16000,2050d1a13cdac697f32671f3776c3e7a785f9c4197c8978891a28d8a20365a00
cremad,AudioWAV/1046_DFA_ANG_XX.wav,cremad/1046_DFA_ANG_XX,cremad_1046,,,angry,angry,angry,2.282688,16000,5097271dbcd8a1670339ccce4af2b38315395c816032f762d87605d09ba398ed
cremad,AudioWAV/1046_DFA_DIS_XX.wav,cremad/1046_DFA_DIS_XX,cremad_1046,,,disgust,disgust,,2.168813,16000,a08cef5aea9d3d3fabd874776ea9ad1c424ea9c32fde537a520c5f75f1200842
cremad,AudioWAV/1046_DFA_FEA_XX.wav,cremad/1046_DFA_FEA_XX,cremad_1046,,,fear,fear,,1.935250,16000,cc2e4911e3730efaf95fcdf5bd7a86212dad256d752260d987712a87108a1c36
cremad,AudioWAV/1046_DFA_HAP_XX.wav,cremad/1046_DFA_HAP_XX,cremad_1046,,,happy,happy,happy,2.035375,16000,9d8e6b8377e143356856ce0d38c89449fc737d47dd5642000e65ad5aad58fcc3
cremad,AudioWAV/1046_DFA_NEU_XX.wav,cremad/1046_DFA_NEU_XX,cremad_1046,,,neutral,neutral,neutral,2.168813,16000,18cf4b276d264aadb26c1186df84414deb7096603b0b910358c0ac8c7f3b4dd7
cremad,AudioWAV/1046_DFA_SAD_XX.wav,cremad/1046_DFA_SAD_XX,cremad_1046,,,sad,sad,sad,2.002000,16000,e76fc8ebd9f38df2b948ce04b4488cf94c3cfe4da5c30d2ab0dd2d441dafe771
cremad,AudioWAV/1046_IEO_ANG_HI.wav,cremad/1046_IEO_ANG_HI,cremad_1046,,,angry,angry,angry,2.335688,16000,41451ac7e7c03b3d876a9515d5198717fd072c02b71c17177d6ced189c0a837c
cremad,AudioWAV/1046_IEO_ANG_LO.wav,cremad/1046_IEO_ANG_LO,cremad_1046,,,angry,angry,angry,2.102125,16000,a7db9b432d2dff9e30bb2e95f083ffb4edde3c182761b7cfa73aa2c9acc1d79c
cremad,AudioWAV/1046_IEO_ANG_MD.wav,cremad/1046_IEO_ANG_MD,cremad_1046,,,angry,angry,angry,2.268937,16000,e249aadd55a6b690dc47dad1ae7a4f7dca3afe39a584212cdda18daf6970cdec
cremad,AudioWAV/1046_IEO_DIS_HI.wav,cremad/1046_IEO_DIS_HI,cremad_1046,,,disgust,disgust,,1.968625,16000,868b3b96d37e85bbfd36b600543edb84a43f4a94e17d06997557465d93674b24
cremad,AudioWAV/1046_IEO_DIS_LO.wav,cremad/1046_IEO_DIS_LO,cremad_1046,,,disgust,disgust,,1.901875,16000,c14bde0fb7d7b00b477fc280b9f27d7ed9bad686544e69e0d0f0bce27959e4d0
cremad,AudioWAV/1046_IEO_DIS_MD.wav,cremad/1046_IEO_DIS_MD,cremad_1046,,,disgust,disgust,,2.035375,16000,6dbc631af274f7428907347cae6e2bd25ecc9ff4325441902133772ce25846ee
cremad,AudioWAV/1046_IEO_FEA_HI.wav,cremad/1046_IEO_FEA_HI,cremad_1046,,,fear,fear,,1.735062,16000,10c227b4b0c23c4081c78cf16ee14e90a842e3d5107a72ccddf8b83a89c4fbc9
cremad,AudioWAV/1046_IEO_FEA_LO.wav,cremad/1046_IEO_FEA_LO,cremad_1046,,,fear,fear,,1.868500,16000,5c90e9487c7f4d9a470a3f142aabb2bb97a284fc1ca80fc530cae24f22ea2ca1
cremad,AudioWAV/1046_IEO_FEA_MD.wav,cremad/1046_IEO_FEA_MD,cremad_1046,,,fear,fear,,1.768438,16000,1d4be93864e75de8d214f3328760005275f00b16ca62dade224fb51f52dd3451
cremad,AudioWAV/1046_IEO_HAP_HI.wav,cremad/1046_IEO_HAP_HI,cremad_1046,,,happy,happy,happy,1.735062,16000,1435749f100672726dc2ac0f991cf445194fb69daf31e8cf944eea9898931b31
cremad,AudioWAV/1046_IEO_HAP_LO.wav,cremad/1046_IEO_HAP_LO,cremad_1046,,,happy,happy,happy,1.835187,16000,c671d817a5bd60fa18853d3efe4ac5a3eb23d9793079c3c31b0a1762840f4b03
cremad,AudioWAV/1046_IEO_HAP_MD.wav,cremad/1046_IEO_HAP_MD,cremad_1046,,,happy,happy,happy,1.768438,16000,f88558c8e48beabd279269abfe75afece3fe2763b1a1c213835316e44db77099
cremad,AudioWAV/1046_IEO_NEU_XX.wav,cremad/1046_IEO_NEU_XX,cremad_1046,,,neutral,neutral,neutral,1.701688,16000,01f10f86c452ac3546f11fd435af131f7b543bcbd113eb4ea4bc93aa27a57548
cremad,AudioWAV/1046_IEO_SAD_HI.wav,cremad/1046_IEO_SAD_HI,cremad_1046,,,sad,sad,sad,2.302313,16000,91f677eed31f412b14bafd0ab9f28749e52756263a4d3d8bf4e7e29c72a29f86
cremad,AudioWAV/1046_IEO_SAD_LO.wav,cremad/1046_IEO_SAD_LO,cremad_1046,,,sad,sad,sad,1.901875,16000,c3a44e33a502d6b9a7c26350a09dc471669ae090e957ef2f394036050f2d6b5c
cremad,AudioWAV/1046_IEO_SAD_MD.wav,cremad/1046_IEO_SAD_MD,cremad_1046,,,sad,sad,sad,2.068750,16000,d29f63dca1a13d21af0e184cbe8b77adc8d74fbee0caa0c47ed488bf9bfe8e94
cremad,AudioWAV/1046_IOM_ANG_XX.wav,cremad/1046_IOM_ANG_XX,cremad_1046,,,angry,angry,angry,2.335688,16000,b0b184b3a525ab7c66c4d3201f85a68aec7cb5c939fd78b9a8e4531ac3da4edc
cremad,AudioWAV/1046_IOM_DIS_XX.wav,cremad/1046_IOM_DIS_XX,cremad_1046,,,disgust,disgust,,2.502500,16000,91fb99a446cc532703fa5ab431a7cfa8612ffa8773e2767961a719221557da1d
cremad,AudioWAV/1046_IOM_FEA_XX.wav,cremad/1046_IOM_FEA_XX,cremad_1046,,,fear,fear,,2.602625,16000,a5ef4309a00140c291c345f38b150bd34ed82b195d6824fe42516bccce2d9307
cremad,AudioWAV/1046_IOM_HAP_XX.wav,cremad/1046_IOM_HAP_XX,cremad_1046,,,happy,happy,happy,1.901875,16000,a21e2cb8db4ba95d9163d06bfe2d51193b7e4e364f0259caf56a3f760277de6c
cremad,AudioWAV/1046_IOM_NEU_XX.wav,cremad/1046_IOM_NEU_XX,cremad_1046,,,neutral,neutral,neutral,2.102125,16000,2844640f04927ac4c30de0489bf463f4f7ca4cffc561c0ca31f47bad86746d5a
cremad,AudioWAV/1046_IOM_SAD_XX.wav,cremad/1046_IOM_SAD_XX,cremad_1046,,,sad,sad,sad,1.901875,16000,1d113d16b06f0caa4451bfdf499213344fc367f68bf4a33149058946df55e00a
cremad,AudioWAV/1046_ITH_ANG_XX.wav,cremad/1046_ITH_ANG_XX,cremad_1046,,,angry,angry,angry,2.168813,16000,7f0f57ca20804a2433de52f2ff19c169eb248a2f2b2338de9486cb6ea5faf2ca
cremad,AudioWAV/1046_ITH_DIS_XX.wav,cremad/1046_ITH_DIS_XX,cremad_1046,,,disgust,disgust,,2.435750,16000,02ea14b954cf82e1f209bcb7acb81870021d2acb5526aecd0ac84396f0b6d467
cremad,AudioWAV/1046_ITH_FEA_XX.wav,cremad/1046_ITH_FEA_XX,cremad_1046,,,fear,fear,,1.935250,16000,c3919fbaa18e09e2fdbbed588e1cd87d6c03f98caefea3d175f9923df9d60761
cremad,AudioWAV/1046_ITH_HAP_XX.wav,cremad/1046_ITH_HAP_XX,cremad_1046,,,happy,happy,happy,2.102125,16000,d1da5d7f9cf6fe276d5aabbab6812e0c097ab23bf82a01f86d16c1e90328b624
cremad,AudioWAV/1046_ITH_NEU_XX.wav,cremad/1046_ITH_NEU_XX,cremad_1046,,,neutral,neutral,neutral,2.369063,16000,edfbc4c2dd1d9dd075de3a2b1a1d1e59b380af37c7de0f5ac067f7d973778d43
cremad,AudioWAV/1046_ITH_SAD_XX.wav,cremad/1046_ITH_SAD_XX,cremad_1046,,,sad,sad,sad,2.402375,16000,3c3e508be194415d30ac531d35521450eeb056169290e21ef397630699e7efac
cremad,AudioWAV/1046_ITS_ANG_XX.wav,cremad/1046_ITS_ANG_XX,cremad_1046,,,angry,angry,angry,2.569250,16000,47c82000cc42a493ec5c0bbbf14ccf44453e909583d42147876fd1e56a0a781a
cremad,AudioWAV/1046_ITS_DIS_XX.wav,cremad/1046_ITS_DIS_XX,cremad_1046,,,disgust,disgust,,2.268937,16000,26cc4fa5495d4b48e2d1c481e56c97204ca6932e5235ecdab70ea7bb29f4323d
cremad,AudioWAV/1046_ITS_FEA_XX.wav,cremad/1046_ITS_FEA_XX,cremad_1046,,,fear,fear,,2.068750,16000,036bbbb9d4d098a79db0c179a77b319bb168aa254cee18aca49282c88884d016
cremad,AudioWAV/1046_ITS_HAP_XX.wav,cremad/1046_ITS_HAP_XX,cremad_1046,,,happy,happy,happy,2.135438,16000,224fa287f75a9a06510752b05820834f4ab829ca70b1512acea7a25da5ed6cbc
cremad,AudioWAV/1046_ITS_NEU_XX.wav,cremad/1046_ITS_NEU_XX,cremad_1046,,,neutral,neutral,neutral,2.102125,16000,5a794392c3b75c52e0231f207f6fff3d1deafae6de2ac47738878daabb4aed6b
cremad,AudioWAV/1046_ITS_SAD_XX.wav,cremad/1046_ITS_SAD_XX,cremad_1046,,,sad,sad,sad,2.302313,16000,6b921aa026678298e0074451fde1d077c8648b5aaea681d1c553960a361617d7
cremad,AudioWAV/1046_IWL_ANG_XX.wav,cremad/1046_IWL_ANG_XX,cremad_1046,,,angry,angry,angry,2.135438,16000,6ed1141940630a57d573710025cbc66cb24b63b2faf58a1e114bfaa36aab1944
cremad,AudioWAV/1046_IWL_DIS_XX.wav,cremad/1046_IWL_DIS_XX,cremad_1046,,,disgust,disgust,,2.268937,16000,edd9d90350f7b9938fadd14519e84b4bfcc3b652410076bf4df75a805e4fe15a
cremad,AudioWAV/1046_IWL_FEA_XX.wav,cremad/1046_IWL_FEA_XX,cremad_1046,,,fear,fear,,2.102125,16000,849a5aba938f622dd6e4850aa5e0d67aecb9d2a4f7d83d423a8aa4d4c60feb9b
cremad,AudioWAV/1046_IWL_HAP_XX.wav,cremad/1046_IWL_HAP_XX,cremad_1046,,,happy,happy,happy,2.035375,16000,3f910f42fb4700e9b0c0f3a0c3723a92aafb7fe6e745d4ac9f2926718ae904d5
cremad,AudioWAV/1046_IWL_NEU_XX.wav,cremad/1046_IWL_NEU_XX,cremad_1046,,,neutral,neutral,neutral,2.402375,16000,4a58248335790cc6c8c50ac39f384a2b5e812f0bdd46df4f7d6c6e1620de201a
cremad,AudioWAV/1046_IWL_SAD_XX.wav,cremad/1046_IWL_SAD_XX,cremad_1046,,,sad,sad,sad,2.282688,16000,9e74bb0f3ccc6011b3ec5c3c0f87802a9e46b6e2606a4ecdaa215ee0df9bde7d
cremad,AudioWAV/1046_IWW_ANG_XX.wav,cremad/1046_IWW_ANG_XX,cremad_1046,,,angry,angry,angry,2.135438,16000,2e644cf0fa8c2aac067f24a6e5190e5c04caa0e1e4fa10e31bafc95d59dd42f8
cremad,AudioWAV/1046_IWW_DIS_XX.wav,cremad/1046_IWW_DIS_XX,cremad_1046,,,disgust,disgust,,1.868562,16000,070dd1b72c8c882789f0ad0ef74bec0dfab56287c0fe5058390df83faae0845b
cremad,AudioWAV/1046_IWW_FEA_XX.wav,cremad/1046_IWW_FEA_XX,cremad_1046,,,fear,fear,,2.502500,16000,5c93aa4e5e53737d40c3c3e9487904b1778a2fc5f56bf1a40cfd8f705f5bc96b
cremad,AudioWAV/1046_IWW_HAP_XX.wav,cremad/1046_IWW_HAP_XX,cremad_1046,,,happy,happy,happy,1.868562,16000,72d765182eaaaea952b0953cb29c26e8da8997c3dfcd0ff99b33af3b2c5c106b
cremad,AudioWAV/1046_IWW_NEU_XX.wav,cremad/1046_IWW_NEU_XX,cremad_1046,,,neutral,neutral,neutral,2.282688,16000,5c24d53e462d4cbf4481cb821cf73764082b8379e96a838aaae52921e44a0e35
cremad,AudioWAV/1046_IWW_SAD_XX.wav,cremad/1046_IWW_SAD_XX,cremad_1046,,,sad,sad,sad,1.935250,16000,3de2f7987523e6a32f51fc606fe5406ee70f4bb702b97133fd18a6af8a87aa6c
cremad,AudioWAV/1046_MTI_ANG_XX.wav,cremad/1046_MTI_ANG_XX,cremad_1046,,,angry,angry,angry,2.669313,16000,c163e2ef8f57702aa4d8bb7ba0e7d79440f8958b8d75409cadb82160f6e7ebb2
cremad,AudioWAV/1046_MTI_DIS_XX.wav,cremad/1046_MTI_DIS_XX,cremad_1046,,,disgust,disgust,,2.535875,16000,9d66e8822166114e94993dbc66a4c6ab7df04e6261e3f68285ace19bb591dedf
cremad,AudioWAV/1046_MTI_FEA_XX.wav,cremad/1046_MTI_FEA_XX,cremad_1046,,,fear,fear,,2.282688,16000,a50b21960e227fbd8e6a9fce10a2dd49f35eb400bb6fc0caaa4f5fd51e87d385
cremad,AudioWAV/1046_MTI_HAP_XX.wav,cremad/1046_MTI_HAP_XX,cremad_1046,,,happy,happy,happy,2.002000,16000,c05902f28e64da5aa335d88590b60dd46c777697840f64321305dfde9df9513a
cremad,AudioWAV/1046_MTI_NEU_XX.wav,cremad/1046_MTI_NEU_XX,cremad_1046,,,neutral,neutral,neutral,2.068750,16000,50903ab0c16748d13632f359886e4eef85e55705d4508e1db6cdfa8eb5fa1669
cremad,AudioWAV/1046_MTI_SAD_XX.wav,cremad/1046_MTI_SAD_XX,cremad_1046,,,sad,sad,sad,2.302313,16000,7c89c2e0e1ac157dde1b313f6f3f5650f8a2d08bcd22592ac25c3039ff522e6f
cremad,AudioWAV/1046_TAI_ANG_XX.wav,cremad/1046_TAI_ANG_XX,cremad_1046,,,angry,angry,angry,2.202187,16000,fb6123ef03d02237eb0f9f0fdc7180d8d04233b23e503b8d4077aaa3797ef850
cremad,AudioWAV/1046_TAI_DIS_XX.wav,cremad/1046_TAI_DIS_XX,cremad_1046,,,disgust,disgust,,2.002000,16000,b9a6bcf7e64f0fb6358c4bbb5236a3381ad29776b322b139ecb6b62bc9b9a541
cremad,AudioWAV/1046_TAI_FEA_XX.wav,cremad/1046_TAI_FEA_XX,cremad_1046,,,fear,fear,,2.035375,16000,baa570a360c2b9d18f4ca5f33bedfe15c8b616de672eee3e7fcc2db78188b31a
cremad,AudioWAV/1046_TAI_HAP_XX.wav,cremad/1046_TAI_HAP_XX,cremad_1046,,,happy,happy,happy,1.968625,16000,3b6628718ae9ad8f4107788930a9329db92d7080fef109c66afe84a12c24a665
cremad,AudioWAV/1046_TAI_NEU_XX.wav,cremad/1046_TAI_NEU_XX,cremad_1046,,,neutral,neutral,neutral,2.202187,16000,b214a7b5b5597d06e18ae3f935633238dcbcb404356b059a40ebab20e704a28d
cremad,AudioWAV/1046_TAI_SAD_XX.wav,cremad/1046_TAI_SAD_XX,cremad_1046,,,sad,sad,sad,2.102125,16000,6ebf38cb52dfaed18dedac01fbee72688cc65757fcf0e1c6ae926f1d1f525deb
cremad,AudioWAV/1046_TIE_ANG_XX.wav,cremad/1046_TIE_ANG_XX,cremad_1046,,,angry,angry,angry,2.275562,16000,f98c76248085dad859dd2b57b49c7b0d976f05de7164301ebd0d6c39c552c103
cremad,AudioWAV/1046_TIE_DIS_XX.wav,cremad/1046_TIE_DIS_XX,cremad_1046,,,disgust,disgust,,2.068750,16000,68b075a8009952822878cd7d73665a58729169f3a93c7fb7f5114449c3346263
cremad,AudioWAV/1046_TIE_FEA_XX.wav,cremad/1046_TIE_FEA_XX,cremad_1046,,,fear,fear,,1.968625,16000,44fd1470785c7a63cd84518af143c5b9e7e948516bb3b009c83f391119fa1767
cremad,AudioWAV/1046_TIE_HAP_XX.wav,cremad/1046_TIE_HAP_XX,cremad_1046,,,happy,happy,happy,2.202187,16000,f22d8374f15dca8c7729d8df17b2c116a8ba547244ed6a143cd10c7790c56041
cremad,AudioWAV/1046_TIE_NEU_XX.wav,cremad/1046_TIE_NEU_XX,cremad_1046,,,neutral,neutral,neutral,2.369000,16000,c38868a91ea75ac99d7eeed9b7dc49b06b707bb8ccd3b5f3dc14da0270a068a3
cremad,AudioWAV/1046_TIE_SAD_XX.wav,cremad/1046_TIE_SAD_XX,cremad_1046,,,sad,sad,sad,2.268937,16000,7052bbffd70443e002cb53d02495f68579dc1ed1dc5d3878926ad6f640877c14
